index,timestamp,well,name,value
2405,05/15/2025 14:57:31,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2419,05/15/2025 14:57:32,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2433,05/15/2025 14:57:33,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2447,05/15/2025 14:57:34,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2461,05/15/2025 14:57:35,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2475,05/15/2025 14:57:36,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2489,05/15/2025 14:57:37,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2503,05/15/2025 14:57:38,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2517,05/15/2025 14:57:39,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2531,05/15/2025 14:57:40,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2545,05/15/2025 14:57:41,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2559,05/15/2025 14:57:42,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2573,05/15/2025 14:57:43,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2587,05/15/2025 14:57:44,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2601,05/15/2025 14:57:45,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2615,05/15/2025 14:57:46,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2629,05/15/2025 14:57:47,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2643,05/15/2025 14:57:48,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2657,05/15/2025 14:57:49,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2671,05/15/2025 14:57:50,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2685,05/15/2025 14:57:51,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2699,05/15/2025 14:57:52,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2713,05/15/2025 14:57:53,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2727,05/15/2025 14:57:54,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2741,05/15/2025 14:57:55,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2755,05/15/2025 14:57:56,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
2769,05/15/2025 14:57:57,3,Input : Substrate,"Rack 2x4 20mL Vial, Deck 10-11 Position 2, 0, 0"
